reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tokenized_content,lower_tokenized_content,removed_stopwords_content,lemmatized_content,stemmed_content,cleaned_content,cleaned_content_no_common,year,sentiment_polarity,sentiment_subjective,sentiment_rating
1de98e1f-e09a-437d-afea-c2689c3f25f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terlalu lemot Untuk Menggunakan Barcodd,1,0,2.6.0,2025-08-03 14:23:44,,,2.6.0,"['Terlalu', 'lemot', 'Untuk', 'Menggunakan', 'Barcodd']","['terlalu', 'lemot', 'untuk', 'menggunakan', 'barcodd']","['lemot', 'barcodd']","['lot', 'barcodd']","['lot', 'barcodd']",lot barcodd,lot barcodd,2025,0.0,0.0,Negative
821b4060-b84a-4121-b26b-9b723c6e10e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang sangat membantu kita untuk tau kode bus, jadwal serta tujuan yang kita mau cari. Mudah dipahami dan gampang banget diakses oleh semua orang.",5,0,2.6.0,2025-08-03 01:53:37,,,2.6.0,"['Aplikasi', 'yang', 'sangat', 'membantu', 'kita', 'untuk', 'tau', 'kode', 'bus', ',', 'jadwal', 'serta', 'tujuan', 'yang', 'kita', 'mau', 'cari', '.', 'Mudah', 'dipahami', 'dan', 'gampang', 'banget', 'diakses', 'oleh', 'semua', 'orang', '.']","['aplikasi', 'yang', 'sangat', 'membantu', 'kita', 'untuk', 'tau', 'kode', 'bus', ',', 'jadwal', 'serta', 'tujuan', 'yang', 'kita', 'mau', 'cari', '.', 'mudah', 'dipahami', 'dan', 'gampang', 'banget', 'diakses', 'oleh', 'semua', 'orang', '.']","['aplikasi', 'membantu', 'tau', 'kode', 'bus', ',', 'jadwal', 'tujuan', 'cari', '.', 'mudah', 'dipahami', 'gampang', 'diakses', 'orang', '.']","['aplikasi', 'bantu', 'tau', 'kode', 'bus', '', 'jadwal', 'tuju', 'cari', '', 'mudah', 'paham', 'gampang', 'akses', 'orang', '']","['aplikasi', 'bantu', 'tau', 'kode', 'bu', '', 'jadwal', 'tuju', 'cari', '', 'mudah', 'paham', 'gampang', 'aks', 'orang', '']",aplikasi bantu tau kode bu  jadwal tuju cari  mudah paham gampang aks orang ,aplikasi bantu tau kode bu jadwal tuju cari mudah paham gampang aks orang,2025,0.0,0.0,Positive
2ff9a33f-03c1-413e-aac0-59a4a03337ed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap bangett joss, Aplikasi nya membantu sekali di era yang sudah serba digital seperti sekarang",5,0,,2025-08-02 08:59:13,,,,"['Mantap', 'bangett', 'joss', ',', 'Aplikasi', 'nya', 'membantu', 'sekali', 'di', 'era', 'yang', 'sudah', 'serba', 'digital', 'seperti', 'sekarang']","['mantap', 'bangett', 'joss', ',', 'aplikasi', 'nya', 'membantu', 'sekali', 'di', 'era', 'yang', 'sudah', 'serba', 'digital', 'seperti', 'sekarang']","['mantap', 'bangett', 'joss', ',', 'aplikasi', 'membantu', 'era', 'serba', 'digital']","['mantap', 'bangett', 'joss', '', 'aplikasi', 'bantu', 'era', 'serba', 'digital']","['mantap', 'bangett', 'joss', '', 'aplikasi', 'bantu', 'era', 'serba', 'digit']",mantap bangett joss  aplikasi bantu era serba digit,mantap bangett joss aplikasi bantu era serba digit,2025,0.0,0.0,Positive
1c048bec-c67b-45df-8868-8e6761873f31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"memudahkan tracing rute, membantu pemula pake transjakarta, mudah digunakan juga",5,0,2.6.0,2025-08-01 07:24:23,,,2.6.0,"['memudahkan', 'tracing', 'rute', ',', 'membantu', 'pemula', 'pake', 'transjakarta', ',', 'mudah', 'digunakan', 'juga']","['memudahkan', 'tracing', 'rute', ',', 'membantu', 'pemula', 'pake', 'transjakarta', ',', 'mudah', 'digunakan', 'juga']","['memudahkan', 'tracing', 'rute', ',', 'membantu', 'pemula', 'pake', 'transjakarta', ',', 'mudah']","['mudah', 'tracing', 'rute', '', 'bantu', 'mula', 'pake', 'transjakarta', '', 'mudah']","['mudah', 'trace', 'rute', '', 'bantu', 'mula', 'pake', 'transjakarta', '', 'mudah']",mudah trace rute  bantu mula pake transjakarta  mudah,mudah trace rute bantu pake transjakarta mudah,2025,0.0,0.0,Positive
88e5a6e4-9f67-4ee8-8732-87f605ab6fa2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"udah cape"" login harian buat kumpulin koin yg hijau bisa di tuker pulsa eh malah d updet skrng jadi ga ada koin harian nya di tambah skrng ga bisa di tuker koin hijau nya !!! kalo ujung"" begini mah kaga usah di Adain koin hijauNya belooon bener developer nya !!! udah aplikasi ngeleg Mulu !!! jangan download tar nyesel !!!",1,0,2.6.0,2025-07-31 23:10:39,,,2.6.0,"['udah', 'cape', ""''"", 'login', 'harian', 'buat', 'kumpulin', 'koin', 'yg', 'hijau', 'bisa', 'di', 'tuker', 'pulsa', 'eh', 'malah', 'd', 'updet', 'skrng', 'jadi', 'ga', 'ada', 'koin', 'harian', 'nya', 'di', 'tambah', 'skrng', 'ga', 'bisa', 'di', 'tuker', 'koin', 'hijau', 'nya', '!', '!', '!', 'kalo', 'ujung', ""''"", 'begini', 'mah', 'kaga', 'usah', 'di', 'Adain', 'koin', 'hijauNya', 'belooon', 'bener', 'developer', 'nya', '!', '!', '!', 'udah', 'aplikasi', 'ngeleg', 'Mulu', '!', '!', '!', 'jangan', 'download', 'tar', 'nyesel', '!', '!', '!']","['udah', 'cape', ""''"", 'login', 'harian', 'buat', 'kumpulin', 'koin', 'yg', 'hijau', 'bisa', 'di', 'tuker', 'pulsa', 'eh', 'malah', 'd', 'updet', 'skrng', 'jadi', 'ga', 'ada', 'koin', 'harian', 'nya', 'di', 'tambah', 'skrng', 'ga', 'bisa', 'di', 'tuker', 'koin', 'hijau', 'nya', '!', '!', '!', 'kalo', 'ujung', ""''"", 'begini', 'mah', 'kaga', 'usah', 'di', 'adain', 'koin', 'hijaunya', 'belooon', 'bener', 'developer', 'nya', '!', '!', '!', 'udah', 'aplikasi', 'ngeleg', 'mulu', '!', '!', '!', 'jangan', 'download', 'tar', 'nyesel', '!', '!', '!']","['udah', 'cape', ""''"", 'login', 'harian', 'kumpulin', 'koin', 'hijau', 'tuker', 'pulsa', 'eh', 'd', 'updet', 'skrng', 'koin', 'harian', 'skrng', 'tuker', 'koin', 'hijau', '!', '!', '!', 'kalo', 'ujung', ""''"", 'mah', 'kaga', 'adain', 'koin', 'hijaunya', 'belooon', 'bener', 'developer', '!', '!', '!', 'udah', 'aplikasi', 'ngeleg', 'mulu', '!', '!', '!', 'download', 'tar', 'nyesel', '!', '!', '!']","['udah', 'cape', '', 'login', 'hari', 'kumpulin', 'koin', 'hijau', 'tuker', 'pulsa', 'eh', 'd', 'updet', 'skrng', 'koin', 'hari', 'skrng', 'tuker', 'koin', 'hijau', '', '', '', 'kalo', 'ujung', '', 'mah', 'kaga', 'adain', 'koin', 'hijau', 'belooon', 'bener', 'developer', '', '', '', 'udah', 'aplikasi', 'ngeleg', 'mulu', '', '', '', 'download', 'tar', 'nyesel', '', '', '']","['udah', 'cape', '', 'login', 'hari', 'kumpulin', 'koin', 'hijau', 'tuker', 'pulsa', 'eh', 'd', 'updet', 'skrng', 'koin', 'hari', 'skrng', 'tuker', 'koin', 'hijau', '', '', '', 'kalo', 'ujung', '', 'mah', 'kaga', 'adain', 'koin', 'hijau', 'belooon', 'bener', 'develop', '', '', '', 'udah', 'aplikasi', 'ngeleg', 'mulu', '', '', '', 'download', 'tar', 'nyesel', '', '', '']",udah cape  login hari kumpulin koin hijau tuker pulsa eh d updet skrng koin hari skrng tuker koin hijau    kalo ujung  mah kaga adain koin hijau belooon bener develop    udah aplikasi ngeleg mulu    download tar nyesel   ,udah cape login kumpulin koin hijau tuker pulsa eh d updet skrng koin skrng tuker koin hijau kalo ujung mah kaga adain koin hijau belooon bener develop udah aplikasi ngeleg mulu download tar nyesel,2025,0.0,0.0,Negative
05e981c0-70ac-46ff-8860-91a09e285b99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat memudahkan ekali untuk transportasi sehari-hari...karena jadwal nya yg sangat sesuai dan pembayaran yang mudah,5,0,2.6.0,2025-07-31 19:12:45,,,2.6.0,"['Sangat', 'memudahkan', 'ekali', 'untuk', 'transportasi', 'sehari-hari', '...', 'karena', 'jadwal', 'nya', 'yg', 'sangat', 'sesuai', 'dan', 'pembayaran', 'yang', 'mudah']","['sangat', 'memudahkan', 'ekali', 'untuk', 'transportasi', 'sehari-hari', '...', 'karena', 'jadwal', 'nya', 'yg', 'sangat', 'sesuai', 'dan', 'pembayaran', 'yang', 'mudah']","['memudahkan', 'ekali', 'transportasi', 'sehari-hari', '...', 'jadwal', 'sesuai', 'pembayaran', 'mudah']","['mudah', 'ekali', 'transportasi', 'hari', '', 'jadwal', 'sesuai', 'bayar', 'mudah']","['mudah', 'ekali', 'transportasi', 'hari', '', 'jadwal', 'sesuai', 'bayar', 'mudah']",mudah ekali transportasi hari  jadwal sesuai bayar mudah,mudah ekali transportasi jadwal sesuai bayar mudah,2025,0.0,0.0,Positive
bf4c5ea8-18f9-41d3-b993-8ff0e625c3b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"seharusnya petugas yg di halte UKI bisa mengatur penumpang yg menumpuk ke arah cibubur, jg disatuin dgn penumpang lain",1,0,2.6.0,2025-07-31 17:21:11,,,2.6.0,"['seharusnya', 'petugas', 'yg', 'di', 'halte', 'UKI', 'bisa', 'mengatur', 'penumpang', 'yg', 'menumpuk', 'ke', 'arah', 'cibubur', ',', 'jg', 'disatuin', 'dgn', 'penumpang', 'lain']","['seharusnya', 'petugas', 'yg', 'di', 'halte', 'uki', 'bisa', 'mengatur', 'penumpang', 'yg', 'menumpuk', 'ke', 'arah', 'cibubur', ',', 'jg', 'disatuin', 'dgn', 'penumpang', 'lain']","['petugas', 'halte', 'uki', 'mengatur', 'penumpang', 'menumpuk', 'arah', 'cibubur', ',', 'jg', 'disatuin', 'dgn', 'penumpang']","['tugas', 'halte', 'uki', 'atur', 'tumpang', 'tumpuk', 'arah', 'cibubur', '', 'jg', 'disatuin', 'dgn', 'tumpang']","['tuga', 'halt', 'uki', 'atur', 'tumpang', 'tumpuk', 'arah', 'cibubur', '', 'jg', 'disatuin', 'dgn', 'tumpang']",tuga halt uki atur tumpang tumpuk arah cibubur  jg disatuin dgn tumpang,tuga halt uki atur tumpang tumpuk arah cibubur jg disatuin dgn tumpang,2025,0.0,0.0,Negative
a147533c-6eeb-4b16-abd4-99a96406312f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,,2025-07-31 12:47:51,,,,"['sangat', 'membantu']","['sangat', 'membantu']",['membantu'],['bantu'],['bantu'],bantu,bantu,2025,0.0,0.0,Positive
e15ae985-03dd-47c5-9260-2a8d31edf70a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat mudah sekalu untum membantu pengguna aplikaai ini , rekomendeddd silahkan yg mau gunakan dijamin mudah dipahami",5,0,2.6.0,2025-07-31 12:06:42,,,2.6.0,"['sangat', 'mudah', 'sekalu', 'untum', 'membantu', 'pengguna', 'aplikaai', 'ini', ',', 'rekomendeddd', 'silahkan', 'yg', 'mau', 'gunakan', 'dijamin', 'mudah', 'dipahami']","['sangat', 'mudah', 'sekalu', 'untum', 'membantu', 'pengguna', 'aplikaai', 'ini', ',', 'rekomendeddd', 'silahkan', 'yg', 'mau', 'gunakan', 'dijamin', 'mudah', 'dipahami']","['mudah', 'sekalu', 'untum', 'membantu', 'pengguna', 'aplikaai', ',', 'rekomendeddd', 'silahkan', 'dijamin', 'mudah', 'dipahami']","['mudah', 'sekalu', 'untum', 'bantu', 'guna', 'aplikaai', '', 'rekomendeddd', 'silah', 'jamin', 'mudah', 'paham']","['mudah', 'sekalu', 'untum', 'bantu', 'guna', 'aplikaai', '', 'rekomendeddd', 'silah', 'jamin', 'mudah', 'paham']",mudah sekalu untum bantu guna aplikaai  rekomendeddd silah jamin mudah paham,mudah sekalu untum bantu aplikaai rekomendeddd silah jamin mudah paham,2025,0.0,0.0,Positive
65c0ded0-2ef2-4431-8977-8e1b547a3f0b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,transjakarta sangat enak dan mudah dipahami untuk kalangan remaja/lansia aplikasi cepat,5,0,,2025-07-31 12:04:03,,,,"['transjakarta', 'sangat', 'enak', 'dan', 'mudah', 'dipahami', 'untuk', 'kalangan', 'remaja/lansia', 'aplikasi', 'cepat']","['transjakarta', 'sangat', 'enak', 'dan', 'mudah', 'dipahami', 'untuk', 'kalangan', 'remaja/lansia', 'aplikasi', 'cepat']","['transjakarta', 'enak', 'mudah', 'dipahami', 'kalangan', 'remaja/lansia', 'aplikasi', 'cepat']","['transjakarta', 'enak', 'mudah', 'paham', 'kalang', 'remaja lansia', 'aplikasi', 'cepat']","['transjakarta', 'enak', 'mudah', 'paham', 'kalang', 'remaja lansia', 'aplikasi', 'cepat']",transjakarta enak mudah paham kalang remaja lansia aplikasi cepat,transjakarta enak mudah paham kalang remaja lansia aplikasi cepat,2025,0.0,0.0,Positive
089423f8-6fda-4122-abbd-909093f9d39b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi Transjakarta benar ² membantu ketika ingin mencari bus mendadak bisa banget diandalkan sopirnya juga mementingkan keselamatan penumpang selain itu aplikasinya selalu update cocok banget buat orang yang ingin berpergian mendadak Transjakarta selalu Redy 24 jam mantulll,5,0,2.6.0,2025-07-31 12:00:30,,,2.6.0,"['aplikasi', 'Transjakarta', 'benar', '²', 'membantu', 'ketika', 'ingin', 'mencari', 'bus', 'mendadak', 'bisa', 'banget', 'diandalkan', 'sopirnya', 'juga', 'mementingkan', 'keselamatan', 'penumpang', 'selain', 'itu', 'aplikasinya', 'selalu', 'update', 'cocok', 'banget', 'buat', 'orang', 'yang', 'ingin', 'berpergian', 'mendadak', 'Transjakarta', 'selalu', 'Redy', '24', 'jam', 'mantulll']","['aplikasi', 'transjakarta', 'benar', '²', 'membantu', 'ketika', 'ingin', 'mencari', 'bus', 'mendadak', 'bisa', 'banget', 'diandalkan', 'sopirnya', 'juga', 'mementingkan', 'keselamatan', 'penumpang', 'selain', 'itu', 'aplikasinya', 'selalu', 'update', 'cocok', 'banget', 'buat', 'orang', 'yang', 'ingin', 'berpergian', 'mendadak', 'transjakarta', 'selalu', 'redy', '24', 'jam', 'mantulll']","['aplikasi', 'transjakarta', '²', 'membantu', 'mencari', 'bus', 'mendadak', 'diandalkan', 'sopirnya', 'mementingkan', 'keselamatan', 'penumpang', 'aplikasinya', 'cocok', 'orang', 'berpergian', 'mendadak', 'transjakarta', 'redy', '24', 'jam', 'mantulll']","['aplikasi', 'transjakarta', '', 'bantu', 'cari', 'bus', 'dadak', 'andal', 'sopir', 'penting', 'selamat', 'tumpang', 'aplikasi', 'cocok', 'orang', 'pergi', 'dadak', 'transjakarta', 'redy', '24', 'jam', 'mantulll']","['aplikasi', 'transjakarta', '', 'bantu', 'cari', 'bu', 'dadak', 'andal', 'sopir', 'pent', 'selamat', 'tumpang', 'aplikasi', 'cocok', 'orang', 'pergi', 'dadak', 'transjakarta', 'redi', '24', 'jam', 'mantull']",aplikasi transjakarta  bantu cari bu dadak andal sopir pent selamat tumpang aplikasi cocok orang pergi dadak transjakarta redi 24 jam mantull,aplikasi transjakarta bantu cari bu dadak andal sopir pent selamat tumpang aplikasi cocok orang pergi dadak transjakarta redi 24 jam mantull,2025,0.0,0.0,Positive
4091c004-f825-4eba-8b24-d407fc29fa73,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi Transjakarta sangat membantu perjalanan harian saya!! tampilannya simpel dan rute nya selalu update, mantap Transjakarta jaya selalu🙏🏻",5,0,2.6.0,2025-07-31 11:09:23,,,2.6.0,"['aplikasi', 'Transjakarta', 'sangat', 'membantu', 'perjalanan', 'harian', 'saya', '!', '!', 'tampilannya', 'simpel', 'dan', 'rute', 'nya', 'selalu', 'update', ',', 'mantap', 'Transjakarta', 'jaya', 'selalu🙏🏻']","['aplikasi', 'transjakarta', 'sangat', 'membantu', 'perjalanan', 'harian', 'saya', '!', '!', 'tampilannya', 'simpel', 'dan', 'rute', 'nya', 'selalu', 'update', ',', 'mantap', 'transjakarta', 'jaya', 'selalu🙏🏻']","['aplikasi', 'transjakarta', 'membantu', 'perjalanan', 'harian', '!', '!', 'tampilannya', 'simpel', 'rute', ',', 'mantap', 'transjakarta', 'jaya', 'selalu🙏🏻']","['aplikasi', 'transjakarta', 'bantu', 'jalan', 'hari', '', '', 'tampil', 'simpel', 'rute', '', 'mantap', 'transjakarta', 'jaya', 'selalu']","['aplikasi', 'transjakarta', 'bantu', 'jalan', 'hari', '', '', 'tampil', 'simpel', 'rute', '', 'mantap', 'transjakarta', 'jaya', 'selalu']",aplikasi transjakarta bantu jalan hari   tampil simpel rute  mantap transjakarta jaya selalu,aplikasi transjakarta bantu jalan tampil simpel rute mantap transjakarta jaya,2025,0.0,0.0,Positive
7397bbd1-f366-4f3d-8975-d932f62fe9a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,toppp mantaaappp banget dan informasi jelas,5,0,2.6.0,2025-07-30 22:52:50,,,2.6.0,"['toppp', 'mantaaappp', 'banget', 'dan', 'informasi', 'jelas']","['toppp', 'mantaaappp', 'banget', 'dan', 'informasi', 'jelas']","['toppp', 'mantaaappp', 'informasi']","['toppp', 'mantaaappp', 'informasi']","['toppp', 'mantaaappp', 'informasi']",toppp mantaaappp informasi,toppp mantaaappp informasi,2025,0.0,0.0,Positive
496c59d1-f894-48fd-96d5-aaf25b8e4cf9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk slalu bug baru liat rute uda kembali lgi kembali lg, dan juga ga akurat emg ga jelas ciptain apk hha",1,0,,2025-07-30 06:08:01,,,,"['apk', 'slalu', 'bug', 'baru', 'liat', 'rute', 'uda', 'kembali', 'lgi', 'kembali', 'lg', ',', 'dan', 'juga', 'ga', 'akurat', 'emg', 'ga', 'jelas', 'ciptain', 'apk', 'hha']","['apk', 'slalu', 'bug', 'baru', 'liat', 'rute', 'uda', 'kembali', 'lgi', 'kembali', 'lg', ',', 'dan', 'juga', 'ga', 'akurat', 'emg', 'ga', 'jelas', 'ciptain', 'apk', 'hha']","['slalu', 'bug', 'liat', 'rute', 'uda', 'lgi', 'lg', ',', 'akurat', 'emg', 'ciptain', 'hha']","['slalu', 'bug', 'liat', 'rute', 'uda', 'lgi', 'lg', '', 'akurat', 'emg', 'ciptain', 'hha']","['slalu', 'bug', 'liat', 'rute', 'uda', 'lgi', 'lg', '', 'akurat', 'emg', 'ciptain', 'hha']",slalu bug liat rute uda lgi lg  akurat emg ciptain hha,slalu bug liat rute uda lgi lg akurat emg ciptain hha,2025,0.0,0.0,Negative
af32cfba-2a90-45ca-a964-1b11631e165a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat bagus ada aplikasi ini, tapi menurut Saya masih kurang dan malah terkesan lambat aplikasinya sehingga terasa berat juga di hp. semoga kedepannya semakin bagus aplikasinya dan tidak berat di hp",3,0,,2025-07-28 12:12:32,,,,"['sangat', 'bagus', 'ada', 'aplikasi', 'ini', ',', 'tapi', 'menurut', 'Saya', 'masih', 'kurang', 'dan', 'malah', 'terkesan', 'lambat', 'aplikasinya', 'sehingga', 'terasa', 'berat', 'juga', 'di', 'hp', '.', 'semoga', 'kedepannya', 'semakin', 'bagus', 'aplikasinya', 'dan', 'tidak', 'berat', 'di', 'hp']","['sangat', 'bagus', 'ada', 'aplikasi', 'ini', ',', 'tapi', 'menurut', 'saya', 'masih', 'kurang', 'dan', 'malah', 'terkesan', 'lambat', 'aplikasinya', 'sehingga', 'terasa', 'berat', 'juga', 'di', 'hp', '.', 'semoga', 'kedepannya', 'semakin', 'bagus', 'aplikasinya', 'dan', 'tidak', 'berat', 'di', 'hp']","['bagus', 'aplikasi', ',', 'terkesan', 'lambat', 'aplikasinya', 'berat', 'hp', '.', 'semoga', 'kedepannya', 'bagus', 'aplikasinya', 'berat', 'hp']","['bagus', 'aplikasi', '', 'kes', 'lambat', 'aplikasi', 'berat', 'hp', '', 'moga', 'depan', 'bagus', 'aplikasi', 'berat', 'hp']","['bagu', 'aplikasi', '', 'ke', 'lambat', 'aplikasi', 'berat', 'hp', '', 'moga', 'depan', 'bagu', 'aplikasi', 'berat', 'hp']",bagu aplikasi  ke lambat aplikasi berat hp  moga depan bagu aplikasi berat hp,bagu aplikasi lambat aplikasi berat hp moga bagu aplikasi berat hp,2025,0.0,0.0,Neutral
28926f12-5bbc-4155-899d-b27af808b6e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,KWK 254 ANDARA - BLOK M UGAL UGAL AN SOPIRNYA. SAYA BELUM SELESAI DUDUK LANGSUNG DIGAS OLEH SUPIR. TOLONG KINERJA DIPERBAIKI. TERIMS,1,2,2.6.0,2025-07-28 11:35:33,,,2.6.0,"['KWK', '254', 'ANDARA', '-', 'BLOK', 'M', 'UGAL', 'UGAL', 'AN', 'SOPIRNYA', '.', 'SAYA', 'BELUM', 'SELESAI', 'DUDUK', 'LANGSUNG', 'DIGAS', 'OLEH', 'SUPIR', '.', 'TOLONG', 'KINERJA', 'DIPERBAIKI', '.', 'TERIMS']","['kwk', '254', 'andara', '-', 'blok', 'm', 'ugal', 'ugal', 'an', 'sopirnya', '.', 'saya', 'belum', 'selesai', 'duduk', 'langsung', 'digas', 'oleh', 'supir', '.', 'tolong', 'kinerja', 'diperbaiki', '.', 'terims']","['kwk', '254', 'andara', '-', 'blok', 'm', 'ugal', 'ugal', 'an', 'sopirnya', '.', 'selesai', 'duduk', 'langsung', 'digas', 'supir', '.', 'tolong', 'kinerja', 'diperbaiki', '.', 'terims']","['kwk', '254', 'andara', '-', 'blok', 'm', 'ugal', 'ugal', 'an', 'sopir', '', 'selesai', 'duduk', 'langsung', 'gas', 'supir', '', 'tolong', 'kerja', 'baik', '', 'terims']","['kwk', '254', 'andara', '-', 'blok', 'm', 'ugal', 'ugal', 'an', 'sopir', '', 'selesai', 'duduk', 'langsung', 'ga', 'supir', '', 'tolong', 'kerja', 'baik', '', 'terim']",kwk 254 andara  blok m ugal ugal an sopir  selesai duduk langsung ga supir  tolong kerja baik  terim,kwk 254 andara blok m ugal ugal an sopir selesai duduk langsung ga supir tolong kerja terim,2025,0.0,0.0,Negative
cb2c4c6a-9f8d-4438-af77-1b24f0c3275f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tambahin bayar via dana atau m banking,1,0,,2025-07-28 10:16:27,,,,"['tambahin', 'bayar', 'via', 'dana', 'atau', 'm', 'banking']","['tambahin', 'bayar', 'via', 'dana', 'atau', 'm', 'banking']","['tambahin', 'bayar', 'via', 'dana', 'm', 'banking']","['tambahin', 'bayar', 'via', 'dana', 'm', 'banking']","['tambahin', 'bayar', 'via', 'dana', 'm', 'bank']",tambahin bayar via dana m bank,tambahin bayar via dana m bank,2025,0.0,0.0,Negative
0376265f-28b8-4173-9e40-d755e4cc51ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu untuk perantauan. rute dan jam buswaynya sangat jelas,5,0,2.6.0,2025-07-27 18:28:05,,,2.6.0,"['sangat', 'membantu', 'untuk', 'perantauan', '.', 'rute', 'dan', 'jam', 'buswaynya', 'sangat', 'jelas']","['sangat', 'membantu', 'untuk', 'perantauan', '.', 'rute', 'dan', 'jam', 'buswaynya', 'sangat', 'jelas']","['membantu', 'perantauan', '.', 'rute', 'jam', 'buswaynya']","['bantu', 'rantau', '', 'rute', 'jam', 'buswaynya']","['bantu', 'rantau', '', 'rute', 'jam', 'buswaynya']",bantu rantau  rute jam buswaynya,bantu rantau rute jam buswaynya,2025,0.0,0.0,Positive
771cd5fa-3bb1-4e20-bb9f-a5706542fd5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,2.5.0,2025-07-27 17:10:40,,,2.5.0,['ok'],['ok'],['ok'],['ok'],['ok'],ok,ok,2025,0.5,0.5,Positive
72cbdac6-f36d-46f1-ac9f-d1731cf93a82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sesuai,5,0,2.6.0,2025-07-27 13:43:07,,,2.6.0,['Sesuai'],['sesuai'],['sesuai'],['sesuai'],['sesuai'],sesuai,sesuai,2025,0.0,0.0,Positive
